sheetType	Underlying description	Und. Price	Underlying currency	Trade	Trade time	Settle	Price (Total)	Price (Share)	Price (%)	Currency	Delta (%)	Gamma (%)	Vega	Theta	Rho	Time Value	Gearing	Break-Even (%)	Strategy	Exercise	Call/Put	Direction	Strike	Strike	Shares	Expiry	Time to Expiry	Model	Vol	Forward	USD||Rate	Dividend Yield	Discounted Div Flow	Borrow Cost	
WC	S&P 500 INDEX	800.21	USD	11/21/2008	16:15:00	11/21/2008	-27.35	-27.3523	-3.4181	USD	-51.56	-4.6284	-0.44	1.94	0	-27.35	-29.26	3.42	American Vanilla	American	Call	Sell	800.21	ATM	1	11/28/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 62.151	799.83	2.1575	3.4253	0.52	0	
WP	S&P 500 INDEX	800.21	USD	11/21/2008	16:15:00	11/21/2008	-27.56	-27.5554	-3.4435	USD	48.37	-4.6284	-0.44	1.97	0	-27.56	-29.04	-3.44	American Vanilla	American	Put	Sell	800.21	ATM	1	11/28/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 62.151	799.83	2.1575	3.4253	0.52	0	
WC	S&P 500 INDEX	895.24	USD	11/28/2008	16:15:00	11/28/2008	-24.82	-24.818	-2.7722	USD	-51.19	-5.699	-0.49	1.76	0	-24.82	-36.07	2.77	American Vanilla	American	Call	Sell	895.24	ATM	1	12/05/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 50.488	894.77	2.2169	3.7259	0.64	0	
WP	S&P 500 INDEX	895.24	USD	11/28/2008	16:15:00	11/28/2008	-25.09	-25.0871	-2.8023	USD	48.74	-5.699	-0.49	1.8	0	-25.09	-35.69	-2.8	American Vanilla	American	Put	Sell	895.24	ATM	1	12/05/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 50.488	894.77	2.2169	3.7259	0.64	0	
WC	S&P 500 INDEX	876.65	USD	12/05/2008	16:15:00	12/05/2008	-25.25	-25.2518	-2.8805	USD	-51.31	-5.4972	-0.48	1.8	0	-25.25	-34.72	2.88	American Vanilla	American	Call	Sell	876.65	ATM	1	12/12/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 52.343	876.29	2.1856	3.0938	0.52	0	
WP	S&P 500 INDEX	876.65	USD	12/05/2008	16:15:00	12/05/2008	-25.41	-25.4145	-2.8991	USD	48.63	-5.4972	-0.48	1.82	0	-25.41	-34.49	-2.9	American Vanilla	American	Put	Sell	876.65	ATM	1	12/12/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 52.343	876.29	2.1856	3.0938	0.52	0	
WC	S&P 500 INDEX	879.73	USD	12/12/2008	16:15:00	12/12/2008	-20.82	-20.8231	-2.367	USD	-51.31	-6.7451	-0.49	1.49	0	-20.82	-42.25	2.37	American Vanilla	American	Call	Sell	879.73	ATM	1	12/19/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 42.679	879.73	1.9212	0.8199	0.14	0	
WP	S&P 500 INDEX	879.73	USD	12/12/2008	16:15:00	12/12/2008	-20.65	-20.6472	-2.347	USD	48.68	-6.7451	-0.49	1.47	0	-20.65	-42.61	-2.35	American Vanilla	American	Put	Sell	879.73	ATM	1	12/19/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 42.679	879.73	1.9212	0.8199	0.14	0	
WC	S&P 500 INDEX	887.22	USD	12/19/2008	16:15:00	12/19/2008	-18.48	-18.4765	-2.0825	USD	-50.73	-7.5646	-0.49	1.31	0	-18.48	-48.02	2.08	American Vanilla	American	Call	Sell	887.22	ATM	1	12/26/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 38.123	886.67	1.4975	3.8854	0.66	0	
WP	S&P 500 INDEX	887.22	USD	12/19/2008	16:15:00	12/19/2008	-18.88	-18.8815	-2.1282	USD	49.26	-7.5497	-0.49	1.36	0	-18.88	-46.99	-2.13	American Vanilla	American	Put	Sell	887.22	ATM	1	12/26/2008 - 16:15	7 - 00:00	BS - continuous	Bid - 38.123	886.67	1.4975	3.8854	0.66	0	
WC	S&P 500 INDEX	872.48	USD	12/26/2008	16:15:00	12/26/2008	-17.69	-17.6882	-2.0274	USD	-50.69	-7.7691	-0.48	1.26	0	-17.69	-49.33	2.03	American Vanilla	American	Call	Sell	872.48	ATM	1	01/02/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 37.123	871.94	1.4675	3.8593	0.64	0	
WP	S&P 500 INDEX	872.48	USD	12/26/2008	16:15:00	12/26/2008	-18.09	-18.0869	-2.073	USD	49.3	-7.7532	-0.48	1.3	0	-18.09	-48.24	-2.07	American Vanilla	American	Put	Sell	872.48	ATM	1	01/02/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 37.123	871.94	1.4675	3.8593	0.64	0	
WC	S&P 500 INDEX	931.02	USD	01/02/2009	16:15:00	01/02/2009	-15.68	-15.6775	-1.6839	USD	-50.53	-9.3573	-0.51	1.11	0	-15.68	-59.39	1.68	American Vanilla	American	Call	Sell	931.02	ATM	1	01/09/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 30.823	930.54	1.4125	3.3222	0.59	0	
WP	S&P 500 INDEX	931.02	USD	01/02/2009	16:15:00	01/02/2009	-16.02	-16.0206	-1.7208	USD	49.47	-9.3395	-0.51	1.16	0	-16.02	-58.11	-1.72	American Vanilla	American	Put	Sell	931.02	ATM	1	01/09/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 30.823	930.54	1.4125	3.3222	0.59	0	
WC	S&P 500 INDEX	890.17	USD	01/09/2009	16:15:00	01/09/2009	-15.33	-15.3299	-1.7221	USD	-50.89	-9.2464	-0.49	1.1	0	-15.33	-58.07	1.72	American Vanilla	American	Call	Sell	890.17	ATM	1	01/16/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 31.142	890.09	1.26	0.9998	0.17	0	
WP	S&P 500 INDEX	890.17	USD	01/09/2009	16:15:00	01/09/2009	-15.29	-15.292	-1.7179	USD	49.09	-9.2464	-0.49	1.09	0	-15.29	-58.21	-1.72	American Vanilla	American	Put	Sell	890.17	ATM	1	01/16/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 31.142	890.09	1.26	0.9998	0.17	0	
WC	S&P 500 INDEX	849.61	USD	01/16/2009	16:15:00	01/16/2009	-18.32	-18.3151	-2.1557	USD	-51.03	-7.367	-0.47	1.31	0	-18.32	-46.39	2.16	American Vanilla	American	Call	Sell	849.61	ATM	1	01/23/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 39.080	849.44	1.1425	1.3671	0.22	0	
WP	S&P 500 INDEX	849.61	USD	01/16/2009	16:15:00	01/16/2009	-18.36	-18.3593	-2.1609	USD	48.95	-7.367	-0.47	1.31	0	-18.36	-46.28	-2.16	American Vanilla	American	Put	Sell	849.61	ATM	1	01/23/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 39.080	849.44	1.1425	1.3671	0.22	0	
9W	S&P 500 INDEX	831.68	USD	01/23/2009	16:15:00	01/23/2009	-17.93	-17.9316	-2.1561	USD	48.91	-7.3736	-0.46	1.28	0	-17.93	-46.38	-2.16	American Vanilla	American	Put	Sell	831.68	ATM	1	01/30/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 39.046	831.59	1.1694	1.0917	0.17	0	
WC	S&P 500 INDEX	831.68	USD	01/23/2009	16:15:00	01/23/2009	-17.94	-17.9383	-2.1569	USD	-51.07	-7.3736	-0.46	1.28	0	-17.94	-46.36	2.16	American Vanilla	American	Call	Sell	831.68	ATM	1	01/30/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 39.046	831.59	1.1694	1.0917	0.17	0	
WP	S&P 500 INDEX	831.68	USD	01/23/2009	16:15:00	01/23/2009	-17.93	-17.9316	-2.1561	USD	48.91	-7.3736	-0.46	1.28	0	-17.93	-46.38	-2.16	American Vanilla	American	Put	Sell	831.68	ATM	1	01/30/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 39.046	831.59	1.1694	1.0917	0.17	0	
WC	S&P 500 INDEX	826.08	USD	01/30/2009	16:15:00	01/30/2009	-17.56	-17.5626	-2.126	USD	-50.43	-7.3481	-0.46	1.23	0	-17.56	-47.04	2.13	American Vanilla	American	Call	Sell	826.08	ATM	1	02/06/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 39.376	825.12	1.1844	6.5819	1.04	0	
WP	S&P 500 INDEX	826.08	USD	01/30/2009	16:15:00	01/30/2009	-18.39	-18.3884	-2.226	USD	49.61	-7.3065	-0.46	1.34	0	-18.39	-44.92	-2.23	American Vanilla	American	Put	Sell	826.08	ATM	1	02/06/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 39.376	825.12	1.1844	6.5819	1.04	0	
WC	S&P 500 INDEX	868.15	USD	02/06/2009	16:15:00	02/06/2009	-16.38	-16.3805	-1.8868	USD	-50.52	-8.327	-0.48	1.16	0	-16.38	-53	1.89	American Vanilla	American	Call	Sell	868.15	ATM	1	02/13/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 34.671	867.53	1.2412	4.2504	0.71	0	
WP	S&P 500 INDEX	868.15	USD	02/06/2009	16:15:00	02/06/2009	-16.23	-16.2331	-1.8699	USD	49.47	-8.6157	-0.46	1.26	0	-16.23	-53.48	-1.87	American Vanilla	American	Put	Sell	868.15	ATM	1	02/13/2009 - 04:15	6 - 12:00	BS - continuous	Bid - 34.671	867.57	1.2412	4.0077	0.67	0	
WC	S&P 500 INDEX	826.54	USD	02/13/2009	16:15:00	02/13/2009	-14.49	-14.4908	-1.7532	USD	-50.18	-8.8968	-0.46	1.01	0	-14.49	-57.04	1.75	American Vanilla	American	Call	Sell	826.54	ATM	1	02/20/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 32.555	825.61	1.2375	6.2413	0.99	0	
WP	S&P 500 INDEX	826.54	USD	02/13/2009	16:15:00	02/13/2009	-15.26	-15.2577	-1.846	USD	49.9	-8.8383	-0.46	1.12	0	-15.26	-54.17	-1.85	American Vanilla	American	Put	Sell	826.54	ATM	1	02/20/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 32.555	825.61	1.2375	6.2413	0.99	0	
WC	S&P 500 INDEX	770.19	USD	02/20/2009	04:15:00	02/20/2009	-17.7	-17.6959	-2.2976	USD	-50.93	-6.8753	-0.43	1.25	0	-17.7	-43.52	2.3	American Vanilla	American	Call	Sell	770.19	ATM	1	02/27/2009 - 04:15	7 - 00:00	BS - continuous	Bid - 41.866	769.87	1.2487	2.6987	0.4	0	
WP	S&P 500 INDEX	770.19	USD	02/20/2009	04:15:00	02/20/2009	-18.55	-18.5476	-2.4082	USD	48.98	-6.6418	-0.44	1.24	0	-18.55	-41.53	-2.41	American Vanilla	American	Put	Sell	770.19	ATM	1	02/27/2009 - 16:15	7 - 12:00	BS - continuous	Bid - 41.866	769.87	1.2487	2.6987	0.4	0	
WC	S&P 500 INDEX	735.18	USD	02/27/2009	16:15:00	02/27/2009	-16.62	-16.6223	-2.261	USD	-50.88	-6.9791	-0.39	1.27	0	-16.62	-44.23	2.26	American Vanilla	American	Call	Sell	735.18	ATM	1	03/06/2009 - 04:15	6 - 12:00	BS - continuous	Bid - 42.855	734.77	1.2644	3.4286	0.48	0	
WP	S&P 500 INDEX	735.18	USD	02/27/2009	16:15:00	02/27/2009	-17.56	-17.5576	-2.3882	USD	49.08	-6.7159	-0.41	1.26	0	-17.56	-41.87	-2.39	American Vanilla	American	Put	Sell	735.18	ATM	1	03/06/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 42.855	734.76	1.2644	3.5161	0.5	0	
WC	S&P 500 INDEX	683.08	USD	03/06/2009	16:15:00	03/06/2009	-17.15	-17.15	-2.5107	USD	-50.94	-6.2759	-0.38	1.22	0	-17.15	-39.83	2.51	American Vanilla	American	Call	Sell	683.08	ATM	1	03/13/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 45.941	682.63	1.2925	4.036	0.53	0	
WP	S&P 500 INDEX	683.08	USD	03/06/2009	16:15:00	03/06/2009	-17.51	-17.5085	-2.5632	USD	49.03	-6.2639	-0.38	1.26	0	-17.51	-39.01	-2.56	American Vanilla	American	Put	Sell	683.08	ATM	1	03/13/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 45.941	682.63	1.2925	4.036	0.53	0	
WC	S&P 500 INDEX	755.88	USD	03/13/2009	16:15:00	03/13/2009	-14.46	-14.4596	-1.913	USD	-51.07	-8.3459	-0.42	1.04	0	-14.46	-52.28	1.91	American Vanilla	American	Call	Sell	755.88	ATM	1	03/20/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 34.501	755.89	1.3156	0.5099	0.07	0	
WP	S&P 500 INDEX	755.88	USD	03/13/2009	16:15:00	03/13/2009	-14.35	-14.3485	-1.8983	USD	48.92	-8.3459	-0.42	1.02	0	-14.35	-52.68	-1.9	American Vanilla	American	Put	Sell	755.88	ATM	1	03/20/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 34.501	755.89	1.3156	0.5099	0.07	0	
WC	S&P 500 INDEX	768.06	USD	03/20/2009	16:15:00	03/20/2009	-16.68	-16.6779	-2.1714	USD	-50.9	-7.2826	-0.42	1.18	0	-16.68	-46.05	2.17	American Vanilla	American	Call	Sell	768.06	ATM	1	03/27/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 39.528	767.79	1.2228	2.377	0.35	0	
WP	S&P 500 INDEX	768.06	USD	03/20/2009	16:15:00	03/20/2009	-16.16	-16.1577	-2.1037	USD	48.94	-7.5587	-0.41	1.24	0	-16.16	-47.54	-2.1	American Vanilla	American	Put	Sell	768.06	ATM	1	03/27/2009 - 04:15	6 - 12:00	BS - continuous	Bid - 39.528	767.96	1.2228	1.1853	0.17	0	
WC	S&P 500 INDEX	815.65	USD	03/27/2009	16:15:00	03/27/2009	-15.45	-15.4511	-1.8943	USD	-50.86	-8.3741	-0.45	1.1	0	-15.45	-52.79	1.89	American Vanilla	American	Call	Sell	815.65	ATM	1	04/03/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 34.382	815.47	1.22	1.6503	0.26	0	
WP	S&P 500 INDEX	815.65	USD	03/27/2009	16:15:00	03/27/2009	-15.52	-15.5241	-1.9033	USD	49.11	-8.3741	-0.45	1.11	0	-15.52	-52.54	-1.9	American Vanilla	American	Put	Sell	815.65	ATM	1	04/03/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 34.382	815.47	1.22	1.6503	0.26	0	
WC	S&P 500 INDEX	841.94	USD	04/03/2009	16:15:00	04/03/2009	-14.53	-14.5283	-1.7256	USD	-50.3	-9.0627	-0.46	1.03	0	-14.53	-57.95	1.73	American Vanilla	American	Call	Sell	841.94	ATM	1	04/10/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 31.842	841.41	1.1609	3.7772	0.61	0	
WP	S&P 500 INDEX	841.94	USD	04/03/2009	16:15:00	04/03/2009	-15.09	-15.0873	-1.792	USD	49.68	-9.0382	-0.46	1.09	0	-15.09	-55.8	-1.79	American Vanilla	American	Put	Sell	841.94	ATM	1	04/10/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 31.842	841.41	1.1609	3.7772	0.61	0	
WC	S&P 500 INDEX	856.33	USD	04/09/2009	16:15:00	04/09/2009	-12.93	-12.9324	-1.5102	USD	-50.84	-10.5618	-0.51	0.81	0	-12.93	-66.22	1.51	American Vanilla	American	Call	Sell	856.33	ATM	1	04/17/2009 - 16:15	8 - 00:00	BS - continuous	Bid - 25.504	856.3	1.1313	0.708	0.13	0	
WP	S&P 500 INDEX	856.33	USD	04/09/2009	16:15:00	04/09/2009	-12.86	-12.8591	-1.5017	USD	49.15	-10.5618	-0.51	0.8	0	-12.86	-66.59	-1.5	American Vanilla	American	Put	Sell	856.33	ATM	1	04/17/2009 - 16:15	8 - 00:00	BS - continuous	Bid - 25.504	856.3	1.1313	0.708	0.13	0	
WC	S&P 500 INDEX	869.57	USD	04/17/2009	16:15:00	04/17/2009	-14.01	-14.0082	-1.6109	USD	-50.76	-9.8621	-0.48	1	0	-14.01	-62.08	1.61	American Vanilla	American	Call	Sell	869.57	ATM	1	04/24/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 29.198	869.44	1.1019	1.2468	0.21	0	
WP	S&P 500 INDEX	869.57	USD	04/17/2009	16:15:00	04/17/2009	-14.04	-14.0379	-1.6144	USD	49.22	-9.8621	-0.48	1	0	-14.04	-61.94	-1.61	American Vanilla	American	Put	Sell	869.57	ATM	1	04/24/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 29.198	869.44	1.1019	1.2468	0.21	0	
WC	S&P 500 INDEX	865.79	USD	04/24/2009	16:15:00	04/24/2009	-15.43	-15.433	-1.7825	USD	-50.86	-8.9154	-0.48	1.1	0	-15.43	-56.1	1.78	American Vanilla	American	Call	Sell	865.79	ATM	1	05/01/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 32.297	865.67	1.0725	1.175	0.2	0	
WP	S&P 500 INDEX	865.79	USD	04/24/2009	16:15:00	04/24/2009	-15.46	-15.4554	-1.7851	USD	49.12	-8.9154	-0.48	1.1	0	-15.46	-56.02	-1.79	American Vanilla	American	Put	Sell	865.79	ATM	1	05/01/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 32.297	865.67	1.0725	1.175	0.2	0	
WC	S&P 500 INDEX	877.33	USD	05/01/2009	16:15:00	05/01/2009	-14.23	-14.2283	-1.6218	USD	-50.51	-9.7188	-0.48	1.01	0	-14.23	-61.66	1.62	American Vanilla	American	Call	Sell	877.33	ATM	1	05/08/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 29.677	876.93	1.0069	2.8125	0.47	0	
WP	S&P 500 INDEX	877.33	USD	05/01/2009	16:15:00	05/01/2009	-14.53	-14.5329	-1.6565	USD	49.5	-9.7012	-0.48	1.05	0	-14.53	-60.37	-1.66	American Vanilla	American	Put	Sell	877.33	ATM	1	05/08/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 29.677	876.93	1.0069	2.8125	0.47	0	
WC	S&P 500 INDEX	929.05	USD	05/08/2009	16:15:00	05/08/2009	-13.06	-13.055	-1.4052	USD	-49.91	-11.0724	-0.51	0.91	0	-13.06	-71.16	1.41	American Vanilla	American	Call	Sell	929.05	ATM	1	05/15/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 26.192	928.12	0.9375	5.6187	1	0	
WP	S&P 500 INDEX	929.05	USD	05/08/2009	16:15:00	05/08/2009	-13.86	-13.8576	-1.4916	USD	50.21	-10.9866	-0.51	1.02	0	-13.86	-67.04	-1.49	American Vanilla	American	Put	Sell	929.05	ATM	1	05/15/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 26.192	928.12	0.9375	5.6187	1	0	
WC	S&P 500 INDEX	883.16	USD	05/15/2009	16:15:00	05/15/2009	-13.94	-13.9443	-1.5789	USD	-50.36	-9.9465	-0.49	0.99	0	-13.94	-63.33	1.58	American Vanilla	American	Call	Sell	883.16	ATM	1	05/22/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 29.034	882.63	0.8256	3.502	0.59	0	
WP	S&P 500 INDEX	883.16	USD	05/15/2009	16:15:00	05/15/2009	-14.39	-14.3895	-1.6293	USD	49.68	-9.915	-0.49	1.04	0	-14.39	-61.38	-1.63	American Vanilla	American	Put	Sell	883.16	ATM	1	05/22/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 29.034	882.63	0.8256	3.502	0.59	0	
WC	S&P 500 INDEX	887.27	USD	05/22/2009	16:15:00	05/22/2009	-13.48	-13.4804	-1.5193	USD	-50.5	-10.3849	-0.49	0.95	0	-13.48	-65.82	1.52	American Vanilla	American	Call	Sell	887.27	ATM	1	05/29/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 27.728	886.98	0.66	1.8997	0.32	0	
WP	S&P 500 INDEX	887.27	USD	05/22/2009	16:15:00	05/22/2009	-13.7	-13.6956	-1.5436	USD	49.47	-10.3849	-0.49	0.99	0	-13.7	-64.78	-1.54	American Vanilla	American	Put	Sell	887.27	ATM	1	05/29/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 27.728	886.98	0.66	1.8997	0.32	0	
WC	S&P 500 INDEX	919.37	USD	05/29/2009	16:15:00	05/29/2009	-13.11	-13.1096	-1.4259	USD	-50.35	-11.0355	-0.51	0.93	0	-13.11	-70.13	1.43	American Vanilla	American	Call	Sell	919.37	ATM	1	06/05/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 26.151	918.96	0.6563	2.6183	0.46	0	
WP	S&P 500 INDEX	919.37	USD	05/29/2009	16:15:00	05/29/2009	-13.45	-13.4531	-1.4633	USD	49.67	-11.0102	-0.51	0.97	0	-13.45	-68.34	-1.46	American Vanilla	American	Put	Sell	919.37	ATM	1	06/05/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 26.151	918.96	0.6563	2.6183	0.46	0	
WC	S&P 500 INDEX	940.4	USD	06/05/2009	16:15:00	06/05/2009	-11.94	-11.9362	-1.2693	USD	-50.14	-12.3513	-0.52	0.84	0	-11.94	-78.79	1.27	American Vanilla	American	Call	Sell	940.4	ATM	1	06/12/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 23.395	939.89	0.6325	3.1122	0.56	0	
WP	S&P 500 INDEX	940.4	USD	06/05/2009	16:15:00	06/05/2009	-12.38	-12.3761	-1.316	USD	49.91	-12.3065	-0.52	0.9	0	-12.38	-75.98	-1.32	American Vanilla	American	Put	Sell	940.4	ATM	1	06/12/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 23.395	939.89	0.6325	3.1122	0.56	0	
WC	S&P 500 INDEX	946.18	USD	06/12/2009	16:15:00	06/12/2009	-10.44	-10.442	-1.1036	USD	-50.48	-14.3866	-0.52	0.74	0	-10.44	-90.61	1.1	American Vanilla	American	Call	Sell	946.18	ATM	1	06/19/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 20.019	946.08	0.6244	0.8381	0.15	0	
WP	S&P 500 INDEX	946.18	USD	06/12/2009	16:15:00	06/12/2009	-10.48	-10.4841	-1.108	USD	49.5	-14.3866	-0.52	0.75	0	-10.48	-90.25	-1.11	American Vanilla	American	Put	Sell	946.18	ATM	1	06/19/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 20.019	946.08	0.6244	0.8381	0.15	0	
WC	S&P 500 INDEX	920.98	USD	06/19/2009	16:15:00	06/19/2009	-13.46	-13.4558	-1.461	USD	-50.45	-10.7939	-0.51	0.96	0	-13.46	-68.44	1.46	American Vanilla	American	Call	Sell	920.98	ATM	1	06/26/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 26.716	920.65	0.6119	2.1278	0.38	0	
WP	S&P 500 INDEX	920.98	USD	06/19/2009	16:15:00	06/19/2009	-13.73	-13.7251	-1.4903	USD	49.56	-10.7779	-0.51	0.99	0	-13.73	-67.1	-1.49	American Vanilla	American	Put	Sell	920.98	ATM	1	06/26/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 26.716	920.65	0.6119	2.1278	0.38	0	
WC	S&P 500 INDEX	918.43	USD	06/26/2009	16:15:00	06/26/2009	-12.73	-12.7254	-1.3856	USD	-50.47	-11.4015	-0.51	0.91	0	-12.73	-72.17	1.39	American Vanilla	American	Call	Sell	918.43	ATM	1	07/03/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 25.256	918.24	0.5975	1.3158	0.23	0	
WP	S&P 500 INDEX	918.43	USD	06/26/2009	16:15:00	06/26/2009	-12.9	-12.8979	-1.4043	USD	49.5	-11.4015	-0.51	0.92	0	-12.9	-71.21	-1.4	American Vanilla	American	Put	Sell	918.43	ATM	1	07/03/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 25.256	918.24	0.5975	1.3158	0.23	0	
WC	S&P 500 INDEX	897.78	USD	07/02/2009	16:15:00	07/02/2009	-13.83	-13.8296	-1.5404	USD	-50.34	-10.197	-0.53	0.86	0	-13.83	-64.92	1.54	American Vanilla	American	Call	Sell	897.78	ATM	1	07/10/2009 - 16:15	8 - 00:00	BS - continuous	Bid - 26.492	897.28	0.5775	2.8363	0.56	0	
WP	S&P 500 INDEX	897.78	USD	07/02/2009	16:15:00	07/02/2009	-14.27	-14.2659	-1.589	USD	49.69	-10.1653	-0.53	0.9	0	-14.27	-62.93	-1.59	American Vanilla	American	Put	Sell	897.78	ATM	1	07/10/2009 - 16:15	8 - 00:00	BS - continuous	Bid - 26.492	897.28	0.5775	2.8363	0.56	0	
WC	S&P 500 INDEX	878.94	USD	07/10/2009	16:15:00	07/10/2009	-12.87	-12.8684	-1.4641	USD	-50.75	-10.8744	-0.47	0.99	0	-12.87	-68.3	1.46	American Vanilla	American	Call	Sell	878.94	ATM	1	07/17/2009 - 04:15	6 - 12:00	BS - continuous	Bid - 27.485	878.91	0.505	0.3709	0.06	0	
WP	S&P 500 INDEX	878.94	USD	07/10/2009	16:15:00	07/10/2009	-13.38	-13.3797	-1.5223	USD	49.32	-10.4781	-0.49	0.96	0	-13.38	-65.69	-1.52	American Vanilla	American	Put	Sell	878.94	ATM	1	07/17/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 27.485	878.82	0.505	0.9176	0.15	0	
WC	S&P 500 INDEX	940.46	USD	07/17/2009	16:15:00	07/17/2009	-12.39	-12.3879	-1.3172	USD	-50.51	-12.0226	-0.52	0.88	0	-12.39	-75.92	1.32	American Vanilla	American	Call	Sell	940.46	ATM	1	07/24/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 23.954	940.3	0.5037	1.1083	0.2	0	
WP	S&P 500 INDEX	940.46	USD	07/17/2009	16:15:00	07/17/2009	-12.5	-12.4996	-1.3291	USD	49.47	-12.0226	-0.52	0.9	0	-12.5	-75.24	-1.33	American Vanilla	American	Put	Sell	940.46	ATM	1	07/24/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 23.954	940.3	0.5037	1.1083	0.2	0	
WC	S&P 500 INDEX	979.31	USD	07/24/2009	16:15:00	07/24/2009	-11.7	-11.6967	-1.1944	USD	-50.4	-13.2395	-0.54	0.83	0	-11.7	-83.73	1.19	American Vanilla	American	Call	Sell	979.31	ATM	1	07/31/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 21.753	979.12	0.5019	1.2344	0.23	0	
WP	S&P 500 INDEX	979.31	USD	07/24/2009	16:15:00	07/24/2009	-11.84	-11.8369	-1.2087	USD	49.58	-13.2395	-0.54	0.85	0	-11.84	-82.73	-1.21	American Vanilla	American	Put	Sell	979.31	ATM	1	07/31/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 21.753	979.12	0.5019	1.2344	0.23	0	
WC	S&P 500 INDEX	987.39	USD	07/31/2009	16:15:00	07/31/2009	-12.6	-12.5999	-1.2761	USD	-50.19	-12.2992	-0.55	0.89	0	-12.6	-78.36	1.28	American Vanilla	American	Call	Sell	987.39	ATM	1	08/07/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 23.484	986.91	0.4794	2.7446	0.52	0	
WP	S&P 500 INDEX	987.39	USD	07/31/2009	16:15:00	07/31/2009	-13.02	-13.0229	-1.3189	USD	49.86	-12.2606	-0.55	0.95	0	-13.02	-75.82	-1.32	American Vanilla	American	Put	Sell	987.39	ATM	1	08/07/2009 - 16:15	7 - 00:00	BS - continuous	Bid - 23.484	986.91	0.4794	2.7446	0.52	0	
WC	S&P 500 INDEX	1010.48	USD	08/07/2009	16:15:00	08/07/2009	-12.16	-12.161	-1.2035	USD	-49.65	-12.8474	-0.57	0.83	0	-12.16	-83.09	1.2	American Vanilla	American	Call	Sell	1010.48	ATM	1	08/14/2009 - 21:15	7 - 05:00	BS - continuous	Bid - 22.201	1009.78	0.4612	3.8269	0.74	0	
